Date,C4Super,C4Medium,Bulog
2023-03-29,13333.0,12083.0,9500.0
2023-03-30,13750.0,12583.0,9442.0
2023-03-31,13750.0,12500.0,9442.0
2023-04-01,13722.333333333334,12472.333333333334,9461.333333333334
2023-04-02,13694.666666666666,12444.666666666666,9480.666666666666
2023-04-03,13667.0,12417.0,9500.0
2023-04-04,13667.0,12417.0,9500.0
2023-04-05,13667.0,12417.0,9500.0
2023-04-06,13667.0,12417.0,9442.0
2023-04-07,13667.0,12417.0,9442.0
2023-04-08,13667.0,12417.0,9442.0
2023-04-09,13667.0,12417.0,9442.0
2023-04-10,13667.0,12417.0,9442.0
2023-04-11,13667.0,12417.0,9442.0
2023-04-12,13667.0,12417.0,9442.0
2023-04-13,13833.0,12417.0,9442.0
2023-04-14,13833.0,12417.0,9442.0
2023-04-15,13833.0,12417.0,9442.0
2023-04-16,13833.0,12417.0,9442.0
2023-04-17,13833.0,12417.0,9442.0
2023-04-18,13833.0,12417.0,9442.0
2023-04-19,13833.0,12417.0,9442.0
2023-04-20,13833.0,12417.0,9442.0
2023-04-21,13833.0,12417.0,9442.0
2023-04-22,13833.0,12417.0,9442.0
2023-04-23,13833.0,12417.0,9442.0
2023-04-24,13833.0,12417.0,9442.0
2023-04-25,13833.0,12417.0,9442.0
2023-04-26,13833.0,12417.0,9442.0
2023-04-27,14000.0,12583.0,9442.0
2023-04-28,14000.0,12500.0,9442.0
2023-04-29,13944.333333333334,12472.333333333334,9442.0
2023-04-30,13888.666666666666,12444.666666666666,9442.0
2023-05-01,13833.0,12417.0,9442.0
2023-05-02,13833.0,12417.0,9442.0
2023-05-03,13833.0,12417.0,9442.0
2023-05-04,13833.0,12417.0,9442.0
2023-05-05,13833.0,12417.0,9442.0
2023-05-06,13833.0,12417.0,9442.0
2023-05-07,13833.0,12417.0,9442.0
2023-05-08,13833.0,12417.0,9442.0
2023-05-09,13833.0,12417.0,9442.0
2023-05-10,13833.0,12417.0,9442.0
2023-05-11,13833.0,12417.0,9442.0
2023-05-12,13833.0,12417.0,9442.0
2023-05-13,13833.0,12417.0,9442.0
2023-05-14,13833.0,12417.0,9442.0
2023-05-15,13833.0,12417.0,9442.0
2023-05-16,13833.0,12417.0,9442.0
2023-05-17,13833.0,12417.0,9442.0
2023-05-18,13833.0,12417.0,9442.0
2023-05-19,13833.0,12417.0,9442.0
2023-05-20,13833.0,12361.333333333334,9442.0
2023-05-21,13833.0,12305.666666666666,9442.0
2023-05-22,13833.0,12250.0,9442.0
2023-05-23,13667.0,12250.0,9442.0
2023-05-24,13667.0,12250.0,9442.0
2023-05-25,13667.0,12250.0,9442.0
2023-05-26,13667.0,12250.0,9442.0
2023-05-27,13667.0,12250.0,9442.0
2023-05-28,13667.0,12250.0,9442.0
2023-05-29,13667.0,12250.0,9442.0
2023-05-30,13667.0,12250.0,9442.0
2023-05-31,13667.0,12250.0,9442.0
2023-06-01,13667.0,12250.0,9442.0
2023-06-02,13667.0,12250.0,9442.0
2023-06-03,13528.0,12194.333333333334,9442.0
2023-06-04,13389.0,12138.666666666666,9442.0
2023-06-05,13250.0,12083.0,9442.0
2023-06-06,13250.0,12083.0,9442.0
2023-06-07,13250.0,12083.0,9442.0
2023-06-08,13250.0,12083.0,9442.0
2023-06-09,13250.0,12083.0,9442.0
2023-06-10,13250.0,12083.0,9442.0
2023-06-11,13250.0,12083.0,9442.0
2023-06-12,13250.0,12083.0,9442.0
2023-06-13,13250.0,12083.0,9442.0
2023-06-14,13250.0,12083.0,9442.0
2023-06-15,13250.0,12083.0,9442.0
2023-06-16,13250.0,12083.0,9442.0
2023-06-17,13250.0,12083.0,9442.0
2023-06-18,13250.0,12083.0,9442.0
2023-06-19,13250.0,12083.0,9442.0
2023-06-20,13250.0,12083.0,9442.0
2023-06-21,13250.0,12083.0,9442.0
2023-06-22,13250.0,12083.0,9442.0
2023-06-23,13250.0,12083.0,9442.0
2023-06-24,13250.0,12083.0,9442.0
2023-06-25,13250.0,12083.0,9442.0
2023-06-26,13250.0,12083.0,9442.0
2023-06-27,13250.0,12083.0,9442.0
2023-06-28,13250.0,12083.0,9442.0
2023-06-29,13250.0,12083.0,9442.0
2023-06-30,13250.0,12083.0,9442.0
2023-07-01,13250.0,12027.666666666666,9442.0
2023-07-02,13250.0,11972.333333333334,9442.0
2023-07-03,13250.0,11917.0,9442.0
2023-07-04,13250.0,11667.0,9442.0
2023-07-05,13250.0,11667.0,9442.0
2023-07-06,13250.0,11667.0,9442.0
2023-07-07,13250.0,11667.0,9442.0
2023-07-08,13250.0,11667.0,9442.0
2023-07-09,13250.0,11667.0,9442.0
2023-07-10,13250.0,11667.0,9442.0
2023-07-11,13250.0,11667.0,9442.0
2023-07-12,13250.0,11667.0,9442.0
2023-07-13,13250.0,11667.0,9442.0
2023-07-14,13250.0,11667.0,9442.0
2023-07-15,13250.0,11667.0,9442.0
2023-07-16,13250.0,11667.0,9442.0
2023-07-17,13250.0,11667.0,9442.0
2023-07-18,13250.0,11667.0,9442.0
2023-07-19,13250.0,11667.0,9442.0
2023-07-20,13250.0,11667.0,9442.0
2023-07-21,13250.0,11667.0,9442.0
2023-07-22,13250.0,11667.0,9442.0
2023-07-23,13250.0,11667.0,9442.0
2023-07-24,13250.0,11667.0,9442.0
2023-07-25,13250.0,11667.0,9442.0
2023-07-26,13250.0,11667.0,9442.0
2023-07-27,13250.0,11667.0,9442.0
2023-07-28,13250.0,11667.0,9442.0
2023-07-29,13250.0,11667.0,9442.0
2023-07-30,13250.0,11667.0,9442.0
2023-07-31,13250.0,11667.0,9442.0
2023-08-01,13250.0,11667.0,9442.0
2023-08-02,13250.0,11667.0,9442.0
2023-08-03,13250.0,11667.0,9442.0
2023-08-04,13250.0,11667.0,9442.0
2023-08-05,13250.0,11667.0,9442.0
2023-08-06,13250.0,11667.0,9442.0
2023-08-07,13250.0,11667.0,9442.0
2023-08-08,13250.0,11667.0,9442.0
2023-08-09,13250.0,11667.0,9442.0
2023-08-10,13250.0,11667.0,9442.0
2023-08-11,13250.0,11667.0,9442.0
2023-08-12,13250.0,11667.0,9442.0
2023-08-13,13250.0,11667.0,9442.0
2023-08-14,13250.0,11667.0,9442.0
2023-08-15,13250.0,11667.0,9442.0
2023-08-16,13250.0,11667.0,9442.0
2023-08-17,13250.0,11667.0,9442.0
2023-08-18,13333.0,11667.0,9442.0
2023-08-19,13361.0,11694.666666666666,9442.0
2023-08-20,13389.0,11722.333333333334,9442.0
2023-08-21,13417.0,11750.0,9442.0
2023-08-22,13417.0,11750.0,9442.0
2023-08-23,13417.0,11750.0,9442.0
2023-08-24,13417.0,11750.0,9442.0
2023-08-25,13417.0,11750.0,9442.0
2023-08-26,13500.333333333334,11777.666666666666,9442.0
2023-08-27,13583.666666666666,11805.333333333334,9442.0
2023-08-28,13667.0,11833.0,9442.0
2023-08-29,13833.0,12000.0,9442.0
2023-08-30,14164.0,12000.0,9442.0
2023-08-31,14083.0,12167.0,9442.0
2023-09-01,14083.0,12167.0,9442.0
2023-09-02,14083.0,12139.0,9603.0
2023-09-03,14083.0,12111.0,9764.0
2023-09-04,14083.0,12083.0,9925.0
2023-09-05,14500.0,12667.0,10650.0
2023-09-06,14500.0,12667.0,10650.0
2023-09-07,14500.0,12667.0,10650.0
2023-09-08,14500.0,12667.0,10650.0
2023-09-09,14472.333333333334,12500.333333333334,10489.0
2023-09-10,14444.666666666666,12333.666666666666,10328.0
2023-09-11,14417.0,12167.0,10167.0
2023-09-12,14667.0,12583.0,10408.0
2023-09-13,14833.0,12750.0,10900.0
2023-09-14,14750.0,12917.0,10900.0
2023-09-15,14750.0,13000.0,10900.0
2023-09-16,14722.333333333334,12861.0,10739.0
2023-09-17,14694.666666666666,12722.0,10578.0
2023-09-18,14667.0,12583.0,10417.0
2023-09-19,14500.0,12500.0,10417.0
2023-09-20,14833.0,12833.0,10900.0
2023-09-21,14833.0,12917.0,10900.0
2023-09-22,14833.0,12917.0,10900.0
2023-09-23,14833.0,12917.0,10900.0
2023-09-24,14833.0,12917.0,10900.0
2023-09-25,14833.0,12917.0,10900.0
2023-09-26,14917.0,12917.0,10900.0
2023-09-27,14917.0,12917.0,10900.0
2023-09-28,14917.0,12917.0,10900.0
2023-09-29,14833.0,12917.0,10900.0
2023-09-30,14833.0,12917.0,10900.0
2023-10-01,14833.0,12917.0,10900.0
2023-10-02,14833.0,12917.0,10900.0
2023-10-03,14667.0,13000.0,10900.0
2023-10-04,14667.0,13000.0,10900.0
2023-10-05,14667.0,13000.0,10900.0
2023-10-06,14667.0,13000.0,10900.0
2023-10-07,14739.0,13111.0,10900.0
2023-10-08,14811.0,13222.0,10900.0
2023-10-09,14883.0,13333.0,10900.0
2023-10-10,14883.0,13333.0,10900.0
2023-10-11,14583.0,13583.0,10900.0
2023-10-12,14583.0,13583.0,10900.0
2023-10-13,14417.0,13333.0,10900.0
2023-10-14,14417.0,13333.0,10900.0
2023-10-15,14417.0,13333.0,10900.0
2023-10-16,14417.0,13333.0,10900.0
2023-10-17,14417.0,13333.0,10900.0
2023-10-18,14500.0,13333.0,10900.0
2023-10-19,14583.0,13417.0,10900.0
2023-10-20,14583.0,13417.0,10900.0
2023-10-21,14638.666666666666,13500.333333333334,10900.0
2023-10-22,14694.333333333334,13583.666666666666,10900.0
2023-10-23,14750.0,13667.0,10900.0
2023-10-24,14750.0,13667.0,10900.0
2023-10-25,14750.0,13667.0,10900.0
2023-10-26,14750.0,13667.0,10900.0
2023-10-27,14750.0,13667.0,10900.0
2023-10-28,14833.333333333334,13722.333333333334,10900.0
2023-10-29,14916.666666666666,13777.666666666666,10900.0
2023-10-30,15000.0,13833.0,10900.0
2023-10-31,15000.0,13833.0,10900.0
2023-11-01,15000.0,13833.0,10900.0
2023-11-02,15000.0,13833.0,10900.0
2023-11-03,15167.0,14000.0,10900.0
2023-11-04,15028.0,13889.0,10900.0
2023-11-05,14889.0,13778.0,10900.0
2023-11-06,14750.0,13667.0,10900.0
2023-11-07,14833.0,13833.0,10900.0
2023-11-08,14833.0,13833.0,10900.0
2023-11-09,14833.0,13833.0,10900.0
2023-11-10,15000.0,14000.0,10900.0
2023-11-11,14944.333333333334,13916.666666666666,10900.0
2023-11-12,14888.666666666666,13833.333333333334,10900.0
2023-11-13,14833.0,13750.0,10900.0
2023-11-14,15083.0,13917.0,10900.0
2023-11-15,15083.0,13917.0,10900.0
2023-11-16,15083.0,13917.0,10900.0
2023-11-17,15083.0,13917.0,10900.0
2023-11-18,15027.666666666666,13889.0,10900.0
2023-11-19,14972.333333333334,13861.0,10900.0
2023-11-20,14917.0,13833.0,10900.0
2023-11-21,15167.0,14083.0,10900.0
2023-11-22,15167.0,14083.0,10900.0
2023-11-23,15167.0,14083.0,10900.0
2023-11-24,15167.0,14083.0,10900.0
2023-11-25,15222.333333333334,14083.0,10933.333333333334
2023-11-26,15277.666666666666,14083.0,10966.666666666666
2023-11-27,15333.0,14083.0,11000.0
2023-11-28,15333.0,14083.0,11000.0
2023-11-29,15333.0,14083.0,11000.0
2023-11-30,15333.0,14083.0,11000.0
2023-12-01,15333.0,14083.0,11000.0
2023-12-02,15333.0,13972.0,10989.0
2023-12-03,15333.0,13861.0,10978.0
2023-12-04,15333.0,13750.0,10967.0
2023-12-05,15500.0,14083.0,10967.0
2023-12-06,15500.0,14083.0,10967.0
2023-12-07,15500.0,14083.0,10967.0
2023-12-08,15500.0,14083.0,10967.0
2023-12-09,15444.333333333334,14083.0,10967.0
2023-12-10,15388.666666666666,14083.0,10967.0
2023-12-11,15333.0,14083.0,10967.0
2023-12-12,15333.0,14083.0,10967.0
2023-12-13,15333.0,14083.0,10967.0
2023-12-14,15333.0,14083.0,10967.0
2023-12-15,15333.0,14083.0,10967.0
2023-12-16,15222.0,13972.0,10967.0
2023-12-17,15111.0,13861.0,10967.0
2023-12-18,15000.0,13750.0,10967.0
2023-12-19,15167.0,13917.0,10967.0
2023-12-20,15167.0,13917.0,10967.0
2023-12-21,15167.0,13917.0,10967.0
2023-12-22,15167.0,13917.0,10967.0
2023-12-23,15167.0,13917.0,10967.0
2023-12-24,15167.0,13917.0,10967.0
2023-12-25,15167.0,13917.0,10967.0
2023-12-26,15167.0,13917.0,10967.0
2023-12-27,15167.0,13917.0,10967.0
2023-12-28,15167.0,13917.0,10967.0
2023-12-29,15167.0,13917.0,10967.0
2023-12-30,15167.0,13917.0,10978.0
2023-12-31,15167.0,13917.0,10989.0
2024-01-01,15167.0,13917.0,11000.0
2024-01-02,15167.0,13917.0,11000.0
2024-01-03,15167.0,13917.0,11000.0
2024-01-04,15167.0,13917.0,11000.0
2024-01-05,15167.0,13917.0,11000.0
2024-01-06,15167.0,13917.0,11000.0
2024-01-07,15167.0,13917.0,11000.0
2024-01-08,15167.0,13917.0,11000.0
2024-01-09,15167.0,13917.0,11000.0
2024-01-10,15167.0,13917.0,11000.0
2024-01-11,15167.0,13917.0,11000.0
2024-01-12,15167.0,13917.0,11000.0
2024-01-13,15222.333333333334,13917.0,11000.0
2024-01-14,15277.666666666666,13917.0,11000.0
2024-01-15,15333.0,13917.0,11000.0
2024-01-16,15333.0,13917.0,11000.0
2024-01-17,15500.0,13917.0,11000.0
2024-01-18,15500.0,13917.0,11000.0
2024-01-19,15500.0,13917.0,11000.0
2024-01-20,15527.666666666666,14000.333333333334,11000.0
2024-01-21,15555.333333333334,14083.666666666666,11000.0
2024-01-22,15583.0,14167.0,11000.0
2024-01-23,15583.0,14333.0,11000.0
2024-01-24,15750.0,14500.0,11000.0
2024-01-25,15750.0,14500.0,11000.0
2024-01-26,15750.0,14500.0,11000.0
2024-01-27,15889.0,14666.666666666666,11000.0
2024-01-28,16028.0,14833.333333333334,11000.0
2024-01-29,16167.0,15000.0,11000.0
2024-01-30,16167.0,15000.0,11000.0
2024-01-31,16167.0,15000.0,11000.0
2024-02-01,16167.0,15000.0,11000.0
2024-02-02,16167.0,15000.0,11000.0
2024-02-03,16333.666666666666,15055.666666666666,11000.0
2024-02-04,16500.333333333332,15111.333333333334,11000.0
2024-02-05,16667.0,15167.0,11000.0
2024-02-06,16667.0,15167.0,11000.0
2024-02-07,16667.0,15167.0,11000.0
2024-02-08,16667.0,15333.0,11000.0
2024-02-09,16667.0,15333.0,11000.0
2024-02-10,16778.0,15388.666666666666,11055.666666666666
2024-02-11,16889.0,15444.333333333334,11111.333333333334
2024-02-12,17000.0,15500.0,11167.0
2024-02-13,17000.0,15500.0,11167.0
2024-02-14,17000.0,15500.0,11167.0
2024-02-15,17000.0,15500.0,11167.0
2024-02-16,17000.0,15500.0,11167.0
2024-02-17,17000.0,15500.0,11167.0
2024-02-18,17000.0,15500.0,11167.0
2024-02-19,17000.0,15500.0,11167.0
2024-02-20,17000.0,15500.0,11167.0
2024-02-21,17000.0,15500.0,11167.0
2024-02-22,17000.0,15500.0,11167.0
2024-02-23,17000.0,15500.0,11167.0
2024-02-24,16944.333333333332,15500.0,11167.0
2024-02-25,16888.666666666668,15500.0,11167.0
2024-02-26,16833.0,15500.0,11167.0
2024-02-27,16833.0,15500.0,11167.0
2024-02-28,16833.0,15500.0,11167.0
2024-02-29,16833.0,15000.0,11167.0
2024-03-01,16833.0,15000.0,11167.0
2024-03-02,16777.666666666668,15000.0,11167.0
2024-03-03,16722.333333333332,15000.0,11167.0
2024-03-04,16667.0,15000.0,11167.0
2024-03-05,16667.0,15000.0,11167.0
2024-03-06,16667.0,15000.0,11167.0
2024-03-07,16667.0,15000.0,11167.0
2024-03-08,16667.0,15000.0,11167.0
2024-03-09,16500.333333333332,14889.0,11111.333333333334
2024-03-10,16333.666666666666,14778.0,11055.666666666666
2024-03-11,16167.0,14667.0,11000.0
2024-03-12,16167.0,14667.0,11000.0
2024-03-13,16167.0,14667.0,11000.0
2024-03-14,16333.0,14667.0,11000.0
2024-03-15,16333.0,14667.0,11000.0
2024-03-16,16222.0,14611.333333333334,11000.0
2024-03-17,16111.0,14555.666666666666,11000.0
2024-03-18,16000.0,14500.0,11000.0
2024-03-19,16000.0,14500.0,11000.0
2024-03-20,16000.0,14500.0,11000.0
2024-03-21,16000.0,14500.0,11000.0
2024-03-22,16000.0,14500.0,11000.0
2024-03-23,16000.0,14500.0,11000.0
2024-03-24,16000.0,14500.0,11000.0
2024-03-25,16000.0,14500.0,11000.0
2024-03-26,16000.0,14500.0,11000.0
2024-03-27,16000.0,14500.0,11000.0
2024-03-28,16167.0,14500.0,11000.0
2024-03-29,16167.0,14500.0,11000.0
2024-03-30,16167.0,14444.333333333334,11000.0
2024-03-31,16167.0,14388.666666666666,11000.0
2024-04-01,16167.0,14333.0,11000.0
2024-04-02,16167.0,14333.0,11000.0
2024-04-03,16167.0,14333.0,11000.0
2024-04-04,16167.0,14333.0,11000.0
2024-04-05,16167.0,14333.0,11000.0
2024-04-06,16167.0,14333.0,11000.0
2024-04-07,16167.0,14333.0,11000.0
2024-04-08,16167.0,14333.0,11000.0
2024-04-09,16167.0,14333.0,11000.0
2024-04-10,16167.0,14333.0,11000.0
2024-04-11,16167.0,14333.0,11000.0
2024-04-12,16167.0,14333.0,11000.0
2024-04-13,16055.666666666666,14333.0,11000.0
2024-04-14,15944.333333333334,14333.0,11000.0
2024-04-15,15833.0,14333.0,11000.0
2024-04-16,15833.0,14333.0,11000.0
2024-04-17,16000.0,14333.0,11000.0
2024-04-18,16333.0,14500.0,11000.0
2024-04-19,16333.0,14500.0,11000.0
2024-04-20,16277.666666666666,14555.666666666666,11000.0
2024-04-21,16222.333333333334,14611.333333333334,11000.0
2024-04-22,16167.0,14667.0,11000.0
2024-04-23,16167.0,14667.0,11000.0
2024-04-24,16167.0,14667.0,11000.0
2024-04-25,16167.0,14667.0,11000.0
2024-04-26,16167.0,14667.0,11000.0
2024-04-27,15889.0,14444.666666666666,11000.0
2024-04-28,15611.0,14222.333333333334,11000.0
2024-04-29,15333.0,14000.0,11000.0
2024-04-30,15333.0,14000.0,11000.0
